Date,oil,al,gas,copper,gazprom,rusal,rub
2018-12-04,62.400001525878906,2332.5,4.4659998416900635,2.77524995803833,4.1978272634505185,29.045000076293945,66.35599899291992
2018-12-05,62.400001525878906,2332.5,4.4659998416900635,2.77524995803833,4.1978272634505185,29.045000076293945,66.35599899291992
2018-12-06,60.17499923706055,2332.5,4.379999876022339,2.73199999332428,4.124559279340411,28.6225004196167,66.79700088500977
2018-12-07,61.404998779296875,2332.5,4.400500059127808,2.7537500858306885,4.219376793758338,28.244999885559082,66.49850082397461
2018-12-08,61.404998779296875,2332.5,4.400500059127808,2.7537500858306885,4.219376793758338,28.244999885559082,66.49850082397461
2018-12-09,61.404998779296875,2332.5,4.400500059127808,2.7537500858306885,4.219376793758338,28.244999885559082,66.49850082397461
2018-12-10,60.935001373291016,2332.5,4.5279998779296875,2.73075008392334,4.154728593168688,28.274999618530273,66.33050155639648
2018-12-11,60.35499954223633,2332.5,4.4674999713897705,2.74875009059906,4.1116294355115794,28.005000114440918,66.41974639892578
2018-12-12,60.704999923706055,2332.5,4.24399995803833,2.7610000371932983,4.034051623815735,27.410000801086426,66.2859992980957
2018-12-13,60.68000030517578,2332.5,4.178500175476074,2.774749994277954,4.038361746261753,27.110000610351562,66.24150085449219
2018-12-14,60.834999084472656,2332.5,3.9404999017715454,2.744499921798706,3.9952629847163843,26.545000076293945,66.45899963378906
2018-12-15,60.834999084472656,2332.5,3.9404999017715454,2.744499921798706,3.9952629847163843,26.545000076293945,66.45899963378906
2018-12-16,60.834999084472656,2332.5,3.9404999017715454,2.744499921798706,3.9952629847163843,26.545000076293945,66.45899963378906
2018-12-17,59.90999984741211,2332.5,3.6290000677108765,2.7357499599456787,3.9478541827609686,26.50749969482422,66.59449768066406
2018-12-18,57.44499969482422,2332.5,3.7079999446868896,2.700000047683716,3.90044532094873,26.59000015258789,66.82999801635742
2018-12-19,57.064998626708984,2332.5,3.7279999256134033,2.700500011444092,3.8788959484913694,26.47249984741211,67.26350021362305
2018-12-20,55.510000228881836,2332.5,3.7549999952316284,2.688499927520752,3.8271776665002974,33.99499988555908,67.7239990234375
2018-12-21,54.05500030517578,2332.5,3.712000012397766,2.6817500591278076,3.784078309788468,29.647500038146973,68.29050064086914
2018-12-22,54.05500030517578,2332.5,3.712000012397766,2.6817500591278076,3.784078309788468,29.647500038146973,68.29050064086914
2018-12-23,54.05500030517578,2332.5,3.712000012397766,2.6817500591278076,3.784078309788468,29.647500038146973,68.29050064086914
2018-12-24,54.05500030517578,2332.5,3.712000012397766,2.6817500591278076,3.784078309788468,29.647500038146973,68.29050064086914
2018-12-25,54.05500030517578,2332.5,3.712000012397766,2.6817500591278076,3.784078309788468,29.647500038146973,68.29050064086914
2018-12-26,54.05500030517578,2332.5,3.712000012397766,2.6817500591278076,3.784078309788468,29.647500038146973,68.29050064086914
2018-12-27,53.454999923706055,2332.5,3.553499937057495,2.676750063896179,3.7366698776348954,29.292500495910645,69.00650024414062
2018-12-28,52.56999969482422,2332.5,3.402500033378601,2.693750023841858,3.7883885899927385,30.452500343322754,69.4578971862793
2018-12-29,52.56999969482422,2332.5,3.402500033378601,2.693750023841858,3.7883885899927385,30.452500343322754,69.4578971862793
2018-12-30,52.56999969482422,2332.5,3.402500033378601,2.693750023841858,3.7883885899927385,30.452500343322754,69.4578971862793
2018-12-31,52.56999969482422,2332.5,3.402500033378601,2.693750023841858,3.7883885899927385,30.452500343322754,69.4578971862793
2019-01-01,52.56999969482422,2332.5,3.402500033378601,2.693750023841858,3.7883885899927385,30.452500343322754,69.4578971862793
2019-01-02,52.56999969482422,2332.5,3.402500033378601,2.693750023841858,3.7883885899927385,30.452500343322754,69.4578971862793
2019-01-03,55.11000061035156,2332.5,2.944499969482422,2.575250029563904,3.9133753933889017,30.984999656677246,69.0134506225586
2019-01-04,56.829999923706055,2332.5,2.971500039100647,2.63100004196167,4.003882310479482,30.899999618530273,68.23520278930664
2019-01-05,56.829999923706055,2332.5,2.971500039100647,2.63100004196167,4.003882310479482,30.899999618530273,68.23520278930664
2019-01-06,56.829999923706055,2332.5,2.971500039100647,2.63100004196167,4.003882310479482,30.899999618530273,68.23520278930664
2019-01-07,58.099998474121094,2332.5,2.9520000219345093,2.643499970436096,4.0556010218494585,30.899999618530273,67.28009796142578
2019-01-08,57.98500061035156,2332.5,3.000499963760376,2.64900004863739,4.051291244456445,30.4975004196167,67.00249862670898
2019-01-09,60.14999961853027,2332.5,2.978999972343445,2.6675000190734863,4.1202492964678665,29.072500228881836,66.91850280761719
2019-01-10,61.17500114440918,2332.5,3.024999976158142,2.646250009536743,4.081460222878039,29.922500610351562,66.90750122070312
2019-01-11,61.275001525878906,2332.5,3.078499913215637,2.6567500829696655,4.103009972101001,31.667500495910645,66.87950134277344
2019-01-12,61.275001525878906,2332.5,3.078499913215637,2.6567500829696655,4.103009972101001,31.667500495910645,66.87950134277344
2019-01-13,61.275001525878906,2332.5,3.078499913215637,2.6567500829696655,4.103009972101001,31.667500495910645,66.87950134277344
2019-01-14,59.96500015258789,2332.5,3.4494999647140503,2.6404999494552612,4.090080113114548,30.90750026702881,67.05955123901367
2019-01-15,59.97999954223633,2332.5,3.5774999856948853,2.659500002861023,4.038361401101865,30.640000343322754,66.95800018310547
2019-01-16,60.73500061035156,2332.5,3.5170000791549683,2.684499979019165,4.0297416410183144,29.362500190734863,66.65180206298828
2019-01-17,60.790000915527344,2332.5,3.4800000190734863,2.6952500343322754,4.029741691200538,31.575000762939453,66.38699722290039
2019-01-18,62.025001525878906,2332.5,3.350000023841858,2.722499966621399,4.090079932699346,31.21500015258789,66.24100112915039
2019-01-19,62.025001525878906,2332.5,3.350000023841858,2.722499966621399,4.090079932699346,31.21500015258789,66.24100112915039
2019-01-20,62.025001525878906,2332.5,3.350000023841858,2.722499966621399,4.090079932699346,31.21500015258789,66.24100112915039
2019-01-21,62.025001525878906,2332.5,3.350000023841858,2.722499966621399,4.090079932699346,31.21500015258789,66.24100112915039
2019-01-22,61.85000038146973,2332.5,3.19350004196167,2.69950008392334,4.059911045556806,31.380000114440918,66.43949890136719
2019-01-23,61.260000228881836,2332.5,3.062000036239624,2.6927499771118164,4.107320004350884,31.072500228881836,66.24929809570312
2019-01-24,60.954999923706055,2332.5,3.0719999074935913,2.677999973297119,4.159038290505549,31.327500343322754,65.87969970703125
2019-01-25,61.30999946594238,2332.5,3.1269999742507935,2.7047499418258667,4.189207784037965,31.577499389648438,65.84449768066406
2019-01-26,61.30999946594238,2332.5,3.1269999742507935,2.7047499418258667,4.189207784037965,31.577499389648438,65.84449768066406
2019-01-27,61.30999946594238,2332.5,3.1269999742507935,2.7047499418258667,4.189207784037965,31.577499389648438,65.84449768066406
2019-01-28,60.57499885559082,2332.5,2.9355000257492065,2.6997499465942383,4.137488816935454,32.932498931884766,65.86499786376953
2019-01-29,60.77499961853027,2332.5,2.8795000314712524,2.7320001125335693,4.18920773460999,30.0625,66.1619987487793
2019-01-30,61.85499954223633,2332.5,2.882499933242798,2.7647500038146973,4.284024920934877,28.350000381469727,65.9645004272461
2019-01-31,61.97999954223633,2332.5,2.8600000143051147,2.7887500524520874,4.232306636794496,28.644999504089355,65.36180114746094
2019-02-01,61.97999954223633,2332.5,2.8600000143051147,2.7887500524520874,4.232306636794496,28.644999504089355,65.36180114746094
2019-02-02,61.97999954223633,2332.5,2.8600000143051147,2.7887500524520874,4.232306636794496,28.644999504089355,65.36180114746094
2019-02-03,61.97999954223633,2332.5,2.8600000143051147,2.7887500524520874,4.232306636794496,28.644999504089355,65.36180114746094
2019-02-04,62.454999923706055,2332.5,2.694000005722046,2.7804999351501465,4.249545574188232,29.672500610351562,65.47350311279297
2019-02-05,62.3700008392334,2332.5,2.6734999418258667,2.812749981880188,4.266785144805908,30.892499923706055,65.45950317382812
2019-02-06,61.92499923706055,2332.5,2.6855000257492065,2.8350000381469727,4.23661641441213,31.25749969482422,65.64099884033203
2019-02-07,61.755001068115234,2332.5,2.6200000047683716,2.830999970436096,4.120249542718674,30.445000648498535,65.88899993896484
2019-02-08,61.69999885559082,2332.5,2.5889999866485596,2.818750023841858,4.146109079698951,31.40250015258789,65.86964797973633
2019-02-09,61.69999885559082,2332.5,2.5889999866485596,2.818750023841858,4.146109079698951,31.40250015258789,65.86964797973633
2019-02-10,61.69999885559082,2332.5,2.5889999866485596,2.818750023841858,4.146109079698951,31.40250015258789,65.86964797973633
2019-02-11,61.6200008392334,2332.5,2.690999984741211,2.791000008583069,4.18058797406599,31.802498817443848,65.5880012512207
2019-02-12,62.43000030517578,2332.5,2.6579999923706055,2.7730000019073486,4.232306636794496,32.36000061035156,65.61654663085938
2019-02-13,63.30500030517578,2332.5,2.6134999990463257,2.773750066757202,4.10300975557876,32.86249923706055,65.62049865722656
2019-02-14,64.04499816894531,2332.5,2.5894999504089355,2.771000027656555,3.982332994727825,32.92999839782715,66.60200119018555
2019-02-15,65.41500091552734,2332.5,2.590000033378601,2.8044999837875366,4.068530814863056,32.214999198913574,66.56100082397461
2019-02-16,65.41500091552734,2332.5,2.590000033378601,2.8044999837875366,4.068530814863056,32.214999198913574,66.56100082397461
2019-02-17,65.41500091552734,2332.5,2.590000033378601,2.8044999837875366,4.068530814863056,32.214999198913574,66.56100082397461
2019-02-18,65.41500091552734,2332.5,2.590000033378601,2.8044999837875366,4.068530814863056,32.214999198913574,66.56100082397461
2019-02-19,66.20500183105469,2225.0,2.6365000009536743,2.8604999780654907,3.978023274694381,31.510000228881836,66.04555130004883
2019-02-20,66.5,2225.0,2.659999966621399,2.9170000553131104,4.012502366161316,31.232500076293945,65.68199920654297
2019-02-21,67.0099983215332,2225.0,2.6734999418258667,2.9082499742507935,4.003882498433281,31.377500534057617,65.47055053710938
2019-02-22,67.28000259399414,2225.0,2.700500011444092,2.947999954223633,4.025432060223691,31.369999885559082,65.44900131225586
2019-02-23,67.28000259399414,2225.0,2.700500011444092,2.947999954223633,4.025432060223691,31.369999885559082,65.44900131225586
2019-02-24,67.28000259399414,2225.0,2.700500011444092,2.947999954223633,4.025432060223691,31.369999885559082,65.44900131225586
2019-02-25,66.01499938964844,2225.0,2.7920000553131104,2.9547499418258667,4.034051870443295,31.86500072479248,65.21049880981445
2019-02-26,65.02999877929688,2225.0,2.861999988555908,2.9490000009536743,4.034051714223279,32.010000228881836,65.62469863891602
2019-02-27,66.0,2225.0,2.7720000743865967,2.9497499465942383,4.038361451391429,31.75,65.70349884033203
2019-02-28,66.05500030517578,2225.0,2.8149999380111694,2.9552500247955322,4.090080268550047,31.344999313354492,65.7958984375
2019-03-01,66.05500030517578,2225.0,2.8149999380111694,2.9552500247955322,4.090080268550047,31.344999313354492,65.7958984375
2019-03-02,66.05500030517578,2225.0,2.8149999380111694,2.9552500247955322,4.090080268550047,31.344999313354492,65.7958984375
2019-03-03,66.05500030517578,2225.0,2.8149999380111694,2.9552500247955322,4.090080268550047,31.344999313354492,65.7958984375
2019-03-04,65.67499923706055,2225.0,2.8545000553131104,2.9235000610351562,3.999572515487671,32.25250053405762,65.7000503540039
2019-03-05,65.63000106811523,2225.0,2.8665000200271606,2.9350000619888306,3.982332944869995,32.11500072479248,65.71585083007812
2019-03-06,65.70000076293945,2225.0,2.8589999675750732,2.930750012397766,3.9780231674896402,32.48500061035156,65.88714981079102
2019-03-07,66.375,2225.0,2.8415000438690186,2.9107500314712524,3.9263046017376126,31.6850004196167,66.03204727172852
2019-03-08,65.04500198364258,2225.0,2.875499963760376,2.8897500038146973,3.8659662542494537,31.6850004196167,66.35580062866211
2019-03-09,65.04500198364258,2225.0,2.875499963760376,2.8897500038146973,3.8659662542494537,31.6850004196167,66.35580062866211
2019-03-10,65.04500198364258,2225.0,2.875499963760376,2.8897500038146973,3.8659662542494537,31.6850004196167,66.35580062866211
2019-03-11,66.21500015258789,2225.0,2.8035000562667847,2.899749994277954,3.9219947684680796,31.204999923706055,66.15425109863281
2019-03-12,66.86999893188477,2225.0,2.7750000953674316,2.930999994277954,3.934924512111417,31.347500801086426,65.7657470703125
2019-03-13,67.22999954223633,2225.0,2.8005000352859497,2.928249955177307,3.969403604074221,30.987500190734863,65.47474670410156
2019-03-14,67.57999801635742,2225.0,2.840499997138977,2.904750108718872,3.9866429776734353,30.585000038146973,65.41534805297852
2019-03-15,66.92499923706055,2225.0,2.822999954223633,2.899999976158142,4.003882310479482,30.167500495910645,65.26655197143555
2019-03-16,66.92499923706055,2225.0,2.822999954223633,2.899999976158142,4.003882310479482,30.167500495910645,65.26655197143555
2019-03-17,66.92499923706055,2225.0,2.822999954223633,2.899999976158142,4.003882310479482,30.167500495910645,65.26655197143555
2019-03-18,67.19499969482422,2225.0,2.815000057220459,2.913999915122986,4.12455927934041,29.832499504089355,64.49114990234375
2019-03-19,67.68000030517578,2225.0,2.8660000562667847,2.9217499494552612,4.111629486083984,30.007500648498535,64.35969924926758
2019-03-20,67.88000106811523,2225.0,2.8429999351501465,2.91949999332428,4.133178909963803,29.71500015258789,64.25279998779297
2019-03-21,68.15499877929688,2225.0,2.8174999952316284,2.918750047683716,4.133179335666354,29.75,63.746450424194336
2019-03-22,67.09000015258789,2225.0,2.772499918937683,2.8625000715255737,4.021122019193127,29.769999504089355,64.22925186157227
2019-03-23,67.09000015258789,2225.0,2.772499918937683,2.8625000715255737,4.021122019193127,29.769999504089355,64.22925186157227
2019-03-24,67.09000015258789,2225.0,2.772499918937683,2.8625000715255737,4.021122019193127,29.769999504089355,64.22925186157227
2019-03-25,67.00500106811523,2225.0,2.7360000610351562,2.841749906539917,4.029741936621004,29.334999084472656,64.31910133361816
2019-03-26,67.73500061035156,2225.0,2.7489999532699585,2.8552500009536743,3.9995724654140066,29.160000801086426,64.19609832763672
2019-03-27,67.73500061035156,2225.0,2.7489999532699585,2.8552500009536743,3.9995724654140066,29.160000801086426,64.19609832763672
2019-03-28,67.2750015258789,2225.0,2.7295000553131104,2.871999979019165,3.926304751519626,28.53250026702881,64.8952522277832
2019-03-29,67.2750015258789,2225.0,2.7295000553131104,2.871999979019165,3.926304751519626,28.53250026702881,64.8952522277832
2019-03-30,67.2750015258789,2225.0,2.7295000553131104,2.871999979019165,3.926304751519626,28.53250026702881,64.8952522277832
2019-03-31,67.2750015258789,2225.0,2.7295000553131104,2.871999979019165,3.926304751519626,28.53250026702881,64.8952522277832
2019-04-01,67.2750015258789,2225.0,2.7295000553131104,2.871999979019165,3.926304751519626,28.53250026702881,64.8952522277832
2019-04-02,69.10499954223633,2225.0,2.697499990463257,2.9130001068115234,4.034051623815735,28.65250015258789,65.36804962158203
2019-04-03,69.38000106811523,2225.0,2.677500009536743,2.9322500228881836,4.098699641882282,28.667499542236328,65.2175521850586
2019-04-04,69.44499969482422,2225.0,2.660499930381775,2.91949999332428,4.115939765099846,28.270000457763672,65.35200119018555
2019-04-05,69.70000076293945,2225.0,2.656000018119812,2.8894999027252197,4.154728593168688,28.377500534057617,65.31374740600586
2019-04-06,69.70000076293945,2225.0,2.656000018119812,2.8894999027252197,4.154728593168688,28.377500534057617,65.31374740600586
2019-04-07,69.70000076293945,2225.0,2.656000018119812,2.8894999027252197,4.154728593168688,28.377500534057617,65.31374740600586
2019-04-08,70.81500244140625,2225.0,2.687000036239624,2.922249913215637,4.206447354554771,28.160000801086426,65.18510055541992
2019-04-09,70.81999969482422,2225.0,2.7024999856948853,2.9422500133514404,4.288334945214575,28.15999984741211,64.78904724121094
2019-04-10,70.81999969482422,2225.0,2.7024999856948853,2.9422500133514404,4.288334945214575,28.15999984741211,64.78904724121094
2019-04-11,71.13000106811523,2225.0,2.680999994277954,2.8982499837875366,4.2064470501866875,27.96749973297119,64.42049789428711
2019-04-12,71.38000106811523,2225.0,2.66949999332428,2.945249915122986,4.219376712154582,27.90499973297119,64.36849975585938
2019-04-13,71.38000106811523,2225.0,2.66949999332428,2.945249915122986,4.219376712154582,27.90499973297119,64.36849975585938
2019-04-14,71.38000106811523,2225.0,2.66949999332428,2.945249915122986,4.219376712154582,27.90499973297119,64.36849975585938
2019-04-15,71.21500015258789,2225.0,2.6190000772476196,2.9255000352859497,4.227996472531874,27.94499969482422,64.26494979858398
2019-04-16,71.34500122070312,2225.0,2.5820000171661377,2.933750033378601,4.301264656150169,27.982500076293945,64.29714965820312
2019-04-17,71.86000061035156,2225.0,2.5425000190734863,2.9762500524520874,4.387462063872951,29.06999969482422,63.92854881286621
2019-04-18,71.61999893188477,2225.0,2.4994999170303345,2.9317500591278076,4.322813905486386,28.6899995803833,63.98655128479004
2019-04-19,71.61999893188477,2225.0,2.4994999170303345,2.9317500591278076,4.322813905486386,28.6899995803833,63.98655128479004
2019-04-20,71.61999893188477,2225.0,2.4994999170303345,2.9317500591278076,4.322813905486386,28.6899995803833,63.98655128479004
2019-04-21,71.61999893188477,2225.0,2.4994999170303345,2.9317500591278076,4.322813905486386,28.6899995803833,63.98655128479004
2019-04-22,73.20500183105469,2225.0,2.509500026702881,2.908750057220459,4.335743698602466,29.012499809265137,63.87839889526367
2019-04-23,74.36000061035156,2225.0,2.4910000562667847,2.8954999446868896,4.3357437477983805,28.982500076293945,63.76455116271973
2019-04-24,74.36000061035156,2225.0,2.468500018119812,2.913999915122986,4.262475316911849,28.744999885559082,63.98664855957031
2019-04-25,74.79499816894531,2225.0,2.479499936103821,2.8982499837875366,4.202137091366019,28.510000228881836,64.58380126953125
2019-04-26,72.85000228881836,2225.0,2.528499960899353,2.9700000286102295,4.232306259742224,28.170000076293945,64.68780136108398
2019-04-27,72.85000228881836,2225.0,2.528499960899353,2.9700000286102295,4.232306259742224,28.170000076293945,64.68780136108398
2019-04-28,72.85000228881836,2225.0,2.528499960899353,2.9700000286102295,4.232306259742224,28.170000076293945,64.68780136108398
2019-04-29,71.80500030517578,2225.0,2.572000026702881,2.8832499980926514,4.318503932214261,27.922500610351562,64.57669830322266
2019-04-30,72.46500015258789,2225.0,2.589500069618225,2.8980000019073486,4.335743879778196,27.50749969482422,64.49250030517578
2019-05-01,72.46500015258789,2225.0,2.589500069618225,2.8980000019073486,4.335743879778196,27.50749969482422,64.49250030517578
2019-05-02,70.95000076293945,2225.0,2.590999960899353,2.7927500009536743,4.33143392105158,27.207500457763672,65.12314987182617
2019-05-03,70.75,2225.0,2.5820000171661377,2.812250018119812,4.361603029931018,27.045000076293945,65.30514907836914
2019-05-04,70.75,2225.0,2.5820000171661377,2.812250018119812,4.361603029931018,27.045000076293945,65.30514907836914
2019-05-05,70.75,2225.0,2.5820000171661377,2.812250018119812,4.361603029931018,27.045000076293945,65.30514907836914
2019-05-06,70.2750015258789,2225.0,2.5449999570846558,2.8044999837875366,4.296954829454222,26.530000686645508,65.24609756469727
2019-05-07,70.3499984741211,2225.0,2.534999966621399,2.8142499923706055,4.3228139950162525,26.505000114440918,65.15060043334961
2019-05-08,70.06000137329102,2225.0,2.575500011444092,2.793500065803528,4.318504309063178,26.417499542236328,65.14130020141602
2019-05-09,70.02000045776367,2225.0,2.5840001106262207,2.7649999856948853,4.262475663177927,26.417499542236328,65.26370239257812
2019-05-10,70.70000076293945,2225.0,2.6104999780654907,2.781749963760376,4.275405456013984,25.972500801086426,65.23600006103516
2019-05-11,70.70000076293945,2225.0,2.6104999780654907,2.781749963760376,4.275405456013984,25.972500801086426,65.23600006103516
2019-05-12,70.70000076293945,2225.0,2.6104999780654907,2.781749963760376,4.275405456013984,25.972500801086426,65.23600006103516
2019-05-13,71.1500015258789,2225.0,2.6255000829696655,2.744749903678894,4.258165786673832,26.037500381469727,65.33274841308594
2019-05-14,70.78499984741211,2225.0,2.646000027656555,2.7352499961853027,4.956366956233978,24.792500495910645,65.166748046875
2019-05-15,71.33499908447266,2225.0,2.631999969482422,2.7454999685287476,5.18910087402665,24.644999504089355,64.70730209350586
2019-05-16,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-17,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-18,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-19,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-20,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-21,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-22,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-23,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-24,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-25,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-26,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-27,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-28,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-29,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-30,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-05-31,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-06-01,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
2019-06-02,72.58499908447266,2225.0,2.6165000200271606,2.768999934196472,5.348566203543877,24.545000076293945,64.53499984741211
